match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
1312029,1,Islamabad United,Karachi Kings,7,4,Azam Khan,Qasim Akram,Arafat Minhas,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,7,5,Azam Khan,Qasim Akram,Arafat Minhas,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,7,6,Azam Khan,Qasim Akram,Arafat Minhas,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,8,1,Qasim Akram,Azam Khan,Iftikhar Ahmed,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,8,2,Qasim Akram,Azam Khan,Iftikhar Ahmed,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,8,3,Qasim Akram,Azam Khan,Iftikhar Ahmed,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,8,4,Azam Khan,Qasim Akram,Iftikhar Ahmed,0,0,0,0,1,0,0,1,1,Azam Khan,bowled,
1312029,1,Islamabad United,Karachi Kings,8,5,Naseem Shah,Qasim Akram,Iftikhar Ahmed,0,0,0,0,0,0,2,0,2,,,
1312029,1,Islamabad United,Karachi Kings,8,6,Naseem Shah,Qasim Akram,Iftikhar Ahmed,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,8,7,Naseem Shah,Qasim Akram,Iftikhar Ahmed,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,9,1,Naseem Shah,Qasim Akram,Sharjeel Khan,0,0,0,0,1,0,0,1,1,,,
1312029,1,Islamabad United,Karachi Kings,9,2,Naseem Shah,Qasim Akram,Sharjeel Khan,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,9,3,Qasim Akram,Naseem Shah,Sharjeel Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,9,4,Qasim Akram,Naseem Shah,Sharjeel Khan,0,0,0,0,0,0,6,0,6,,,
1312029,1,Islamabad United,Karachi Kings,9,5,Qasim Akram,Naseem Shah,Sharjeel Khan,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,9,6,Naseem Shah,Qasim Akram,Sharjeel Khan,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,9,7,Qasim Akram,Naseem Shah,Sharjeel Khan,0,1,0,0,0,0,0,1,1,,,
1312029,1,Islamabad United,Karachi Kings,9,8,Qasim Akram,Naseem Shah,Sharjeel Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,10,1,Naseem Shah,Qasim Akram,Mohammad Amir,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,10,2,Qasim Akram,Naseem Shah,Mohammad Amir,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,10,3,Naseem Shah,Qasim Akram,Mohammad Amir,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,10,4,Naseem Shah,Qasim Akram,Mohammad Amir,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,10,5,Naseem Shah,Qasim Akram,Mohammad Amir,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,10,6,Naseem Shah,Qasim Akram,Mohammad Amir,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,11,1,Qasim Akram,Naseem Shah,Usman Khan,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,11,2,Qasim Akram,Naseem Shah,Usman Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,11,3,Qasim Akram,Naseem Shah,Usman Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,11,4,Qasim Akram,Naseem Shah,Usman Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,11,5,Qasim Akram,Naseem Shah,Usman Khan,0,0,0,0,0,0,6,0,6,,,
1312029,1,Islamabad United,Karachi Kings,11,6,Qasim Akram,Naseem Shah,Usman Khan,0,0,0,0,1,0,0,1,1,,,
1312029,1,Islamabad United,Karachi Kings,11,7,Qasim Akram,Naseem Shah,Usman Khan,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,12,1,Naseem Shah,Qasim Akram,Tayyab Tahir,0,0,0,0,0,0,2,0,2,,,
1312029,1,Islamabad United,Karachi Kings,12,2,Naseem Shah,Qasim Akram,Tayyab Tahir,0,0,0,0,0,0,2,0,2,,,
1312029,1,Islamabad United,Karachi Kings,12,3,Naseem Shah,Qasim Akram,Tayyab Tahir,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,12,4,Naseem Shah,Qasim Akram,Tayyab Tahir,0,1,0,0,0,0,0,1,1,,,
1312029,1,Islamabad United,Karachi Kings,12,5,Naseem Shah,Qasim Akram,Tayyab Tahir,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,12,6,Naseem Shah,Qasim Akram,Tayyab Tahir,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,12,7,Qasim Akram,Naseem Shah,Tayyab Tahir,0,0,0,2,0,0,0,2,2,,,
1312029,1,Islamabad United,Karachi Kings,13,1,Naseem Shah,Qasim Akram,James Vince,0,0,0,0,0,0,6,0,6,,,
1312029,1,Islamabad United,Karachi Kings,13,2,Naseem Shah,Qasim Akram,James Vince,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,13,3,Qasim Akram,Naseem Shah,James Vince,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,13,4,Qasim Akram,Naseem Shah,James Vince,0,0,0,0,0,0,2,0,2,,,
1312029,1,Islamabad United,Karachi Kings,13,5,Qasim Akram,Naseem Shah,James Vince,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,13,6,Qasim Akram,Naseem Shah,James Vince,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,14,1,Naseem Shah,Qasim Akram,Khushdil Shah,0,1,0,0,1,0,0,2,2,,,
1312029,1,Islamabad United,Karachi Kings,14,2,Naseem Shah,Qasim Akram,Khushdil Shah,0,2,0,0,0,0,0,2,2,,,
1312029,1,Islamabad United,Karachi Kings,14,3,Naseem Shah,Qasim Akram,Khushdil Shah,0,0,0,1,0,0,0,1,1,,,
1312029,1,Islamabad United,Karachi Kings,14,4,Naseem Shah,Qasim Akram,Khushdil Shah,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,14,5,Qasim Akram,Naseem Shah,Khushdil Shah,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,14,6,Qasim Akram,Naseem Shah,Khushdil Shah,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,14,7,Qasim Akram,Naseem Shah,Khushdil Shah,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,14,8,Qasim Akram,Naseem Shah,Khushdil Shah,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,15,1,Naseem Shah,Qasim Akram,Imad Wasim,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,15,2,Naseem Shah,Qasim Akram,Imad Wasim,0,0,0,2,0,0,0,2,2,,,
1312029,1,Islamabad United,Karachi Kings,15,3,Naseem Shah,Qasim Akram,Imad Wasim,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,15,4,Naseem Shah,Qasim Akram,Imad Wasim,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,15,5,Naseem Shah,Qasim Akram,Imad Wasim,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,15,6,Qasim Akram,Naseem Shah,Imad Wasim,0,0,0,0,0,0,0,0,0,Qasim Akram,caught,Khushdil Shah
1312029,1,Islamabad United,Karachi Kings,16,1,Naseem Shah,Shadab Khan,Babar Azam,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,16,2,Naseem Shah,Shadab Khan,Babar Azam,0,0,0,0,1,0,0,1,1,,,
1312029,1,Islamabad United,Karachi Kings,16,3,Naseem Shah,Shadab Khan,Babar Azam,0,0,0,0,0,0,2,0,2,,,
1312029,1,Islamabad United,Karachi Kings,16,4,Naseem Shah,Shadab Khan,Babar Azam,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,16,5,Naseem Shah,Shadab Khan,Babar Azam,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,16,6,Naseem Shah,Shadab Khan,Babar Azam,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,16,7,Shadab Khan,Naseem Shah,Babar Azam,0,0,0,0,0,0,2,0,2,,,
1312029,1,Islamabad United,Karachi Kings,17,1,Naseem Shah,Shadab Khan,Muhammad Irfan Khan,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,17,2,Shadab Khan,Naseem Shah,Muhammad Irfan Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,17,3,Shadab Khan,Naseem Shah,Muhammad Irfan Khan,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,17,4,Naseem Shah,Shadab Khan,Muhammad Irfan Khan,0,0,0,0,0,0,2,0,2,,,
1312029,1,Islamabad United,Karachi Kings,17,5,Naseem Shah,Shadab Khan,Muhammad Irfan Khan,0,0,0,0,0,0,1,0,1,Naseem Shah,hit wicket,
1312029,1,Islamabad United,Karachi Kings,17,6,Agha Salman,Shadab Khan,Muhammad Irfan Khan,0,0,0,0,0,0,6,0,6,,,
1312029,1,Islamabad United,Karachi Kings,18,1,Shadab Khan,Agha Salman,Arafat Minhas,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,18,2,Agha Salman,Shadab Khan,Arafat Minhas,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,18,3,Shadab Khan,Agha Salman,Arafat Minhas,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,18,4,Agha Salman,Shadab Khan,Arafat Minhas,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,18,5,Agha Salman,Shadab Khan,Arafat Minhas,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,18,6,Agha Salman,Shadab Khan,Arafat Minhas,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,19,1,Shadab Khan,Agha Salman,Iftikhar Ahmed,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,19,2,Shadab Khan,Agha Salman,Iftikhar Ahmed,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,19,3,Shadab Khan,Agha Salman,Iftikhar Ahmed,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,19,4,Agha Salman,Shadab Khan,Iftikhar Ahmed,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,19,5,Agha Salman,Shadab Khan,Iftikhar Ahmed,0,0,0,0,0,0,1,0,1,,,
1312029,1,Islamabad United,Karachi Kings,19,6,Shadab Khan,Agha Salman,Iftikhar Ahmed,0,0,0,0,0,0,6,0,6,,,
1312029,1,Islamabad United,Karachi Kings,20,1,Agha Salman,Shadab Khan,Sharjeel Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,20,2,Agha Salman,Shadab Khan,Sharjeel Khan,0,0,0,0,0,0,4,0,4,,,
1312029,1,Islamabad United,Karachi Kings,20,3,Agha Salman,Shadab Khan,Sharjeel Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,20,4,Agha Salman,Shadab Khan,Sharjeel Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,20,5,Agha Salman,Shadab Khan,Sharjeel Khan,0,0,0,0,0,0,0,0,0,,,
1312029,1,Islamabad United,Karachi Kings,20,6,Agha Salman,Shadab Khan,Sharjeel Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,1,1,Mohammad Amir,James Vince,Azam Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,1,2,James Vince,Mohammad Amir,Azam Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,1,3,Mohammad Amir,James Vince,Azam Khan,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,1,4,Mohammad Amir,James Vince,Azam Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,1,5,James Vince,Mohammad Amir,Azam Khan,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,1,6,James Vince,Mohammad Amir,Azam Khan,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,2,1,Mohammad Amir,James Vince,Alex Hales,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,2,2,Mohammad Amir,James Vince,Alex Hales,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,2,3,Mohammad Amir,James Vince,Alex Hales,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,2,4,Mohammad Amir,James Vince,Alex Hales,0,0,0,0,0,0,6,0,6,,,
1312029,2,Karachi Kings,Islamabad United,2,5,Mohammad Amir,James Vince,Alex Hales,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,2,6,James Vince,Mohammad Amir,Alex Hales,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,3,1,Mohammad Amir,James Vince,Agha Salman,0,2,0,0,0,0,0,2,2,,,
1312029,2,Karachi Kings,Islamabad United,3,2,Mohammad Amir,James Vince,Agha Salman,0,0,0,0,0,0,6,0,6,,,
1312029,2,Karachi Kings,Islamabad United,3,3,Mohammad Amir,James Vince,Agha Salman,0,0,0,0,0,0,3,0,3,,,
1312029,2,Karachi Kings,Islamabad United,3,4,James Vince,Mohammad Amir,Agha Salman,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,3,5,Mohammad Amir,James Vince,Agha Salman,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,3,6,Mohammad Amir,James Vince,Agha Salman,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,3,7,Mohammad Amir,James Vince,Agha Salman,0,0,4,0,0,0,0,4,4,,,
1312029,2,Karachi Kings,Islamabad United,4,1,James Vince,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,4,2,James Vince,Mohammad Amir,Qasim Akram,0,0,0,0,1,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,4,3,James Vince,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,4,4,James Vince,Mohammad Amir,Qasim Akram,0,0,0,0,1,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,4,5,James Vince,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,4,6,James Vince,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,4,7,James Vince,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,2,0,2,,,
1312029,2,Karachi Kings,Islamabad United,4,8,James Vince,Mohammad Amir,Qasim Akram,0,0,1,0,0,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,5,1,Mohammad Amir,James Vince,Faheem Ashraf,0,2,0,0,0,0,0,2,2,,,
1312029,2,Karachi Kings,Islamabad United,5,2,Mohammad Amir,James Vince,Faheem Ashraf,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,5,3,James Vince,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,5,4,James Vince,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,5,5,James Vince,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,6,0,6,,,
1312029,2,Karachi Kings,Islamabad United,5,6,James Vince,Mohammad Amir,Faheem Ashraf,0,1,0,0,0,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,5,7,James Vince,Mohammad Amir,Faheem Ashraf,0,0,0,0,1,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,5,8,James Vince,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,5,9,James Vince,Mohammad Amir,Faheem Ashraf,0,0,2,0,0,0,0,2,2,,,
1312029,2,Karachi Kings,Islamabad United,6,1,Mohammad Amir,James Vince,Colin Munro,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,6,2,Mohammad Amir,James Vince,Colin Munro,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,6,3,Mohammad Amir,James Vince,Colin Munro,0,2,0,0,0,0,0,2,2,,,
1312029,2,Karachi Kings,Islamabad United,6,4,Mohammad Amir,James Vince,Colin Munro,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,6,5,Mohammad Amir,James Vince,Colin Munro,0,1,0,0,0,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,6,6,Mohammad Amir,James Vince,Colin Munro,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,6,7,Mohammad Amir,James Vince,Colin Munro,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,6,8,Mohammad Amir,James Vince,Colin Munro,0,0,0,0,0,0,2,0,2,,,
1312029,2,Karachi Kings,Islamabad United,7,1,James Vince,Mohammad Amir,Hasan Ali,0,0,0,0,0,0,2,0,2,,,
1312029,2,Karachi Kings,Islamabad United,7,2,James Vince,Mohammad Amir,Hasan Ali,0,0,0,0,0,0,1,0,1,James Vince,run out,Naseem Shah
1312029,2,Karachi Kings,Islamabad United,7,3,Babar Azam,Mohammad Amir,Hasan Ali,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,7,4,Babar Azam,Mohammad Amir,Hasan Ali,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,7,5,Babar Azam,Mohammad Amir,Hasan Ali,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,7,6,Babar Azam,Mohammad Amir,Hasan Ali,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,8,1,Babar Azam,Mohammad Amir,Fahim Ashraf,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,8,2,Mohammad Amir,Babar Azam,Fahim Ashraf,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,8,3,Babar Azam,Mohammad Amir,Fahim Ashraf,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,8,4,Babar Azam,Mohammad Amir,Fahim Ashraf,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,8,5,Babar Azam,Mohammad Amir,Fahim Ashraf,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,8,6,Mohammad Amir,Babar Azam,Fahim Ashraf,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,9,1,Mohammad Amir,Babar Azam,Sameen Gul,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,9,2,Babar Azam,Mohammad Amir,Sameen Gul,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,9,3,Babar Azam,Mohammad Amir,Sameen Gul,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,9,4,Babar Azam,Mohammad Amir,Sameen Gul,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,9,5,Babar Azam,Mohammad Amir,Sameen Gul,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,9,6,Babar Azam,Mohammad Amir,Sameen Gul,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,10,1,Mohammad Amir,Babar Azam,Naseem Shah,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,10,2,Babar Azam,Mohammad Amir,Naseem Shah,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,10,3,Mohammad Amir,Babar Azam,Naseem Shah,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,10,4,Mohammad Amir,Babar Azam,Naseem Shah,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,10,5,Babar Azam,Mohammad Amir,Naseem Shah,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,10,6,Babar Azam,Mohammad Amir,Naseem Shah,0,0,0,0,0,0,6,0,6,,,
1312029,2,Karachi Kings,Islamabad United,11,1,Mohammad Amir,Babar Azam,Shadab Khan,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,11,2,Mohammad Amir,Babar Azam,Shadab Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,11,3,Babar Azam,Mohammad Amir,Shadab Khan,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,11,4,Babar Azam,Mohammad Amir,Shadab Khan,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,11,5,Babar Azam,Mohammad Amir,Shadab Khan,0,0,0,0,0,0,2,0,2,,,
1312029,2,Karachi Kings,Islamabad United,11,6,Babar Azam,Mohammad Amir,Shadab Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,12,1,Babar Azam,Mohammad Amir,Azam Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,12,2,Mohammad Amir,Babar Azam,Azam Khan,0,2,0,0,0,0,0,2,2,,,
1312029,2,Karachi Kings,Islamabad United,12,3,Mohammad Amir,Babar Azam,Azam Khan,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,12,4,Mohammad Amir,Babar Azam,Azam Khan,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,12,5,Mohammad Amir,Babar Azam,Azam Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,12,6,Babar Azam,Mohammad Amir,Azam Khan,0,0,0,0,0,0,4,0,4,Babar Azam,stumped,Sameen Gul
1312029,2,Karachi Kings,Islamabad United,12,7,Imad Wasim,Mohammad Amir,Azam Khan,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,13,1,Imad Wasim,Mohammad Amir,Alex Hales,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,13,2,Imad Wasim,Mohammad Amir,Alex Hales,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,13,3,Imad Wasim,Mohammad Amir,Alex Hales,0,0,0,2,0,0,0,2,2,,,
1312029,2,Karachi Kings,Islamabad United,13,4,Imad Wasim,Mohammad Amir,Alex Hales,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,13,5,Imad Wasim,Mohammad Amir,Alex Hales,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,13,6,Imad Wasim,Mohammad Amir,Alex Hales,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,14,1,Imad Wasim,Mohammad Amir,Agha Salman,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,14,2,Mohammad Amir,Imad Wasim,Agha Salman,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,14,3,Mohammad Amir,Imad Wasim,Agha Salman,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,14,4,Mohammad Amir,Imad Wasim,Agha Salman,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,14,5,Mohammad Amir,Imad Wasim,Agha Salman,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,14,6,Mohammad Amir,Imad Wasim,Agha Salman,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,15,1,Imad Wasim,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,15,2,Imad Wasim,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,15,3,Imad Wasim,Mohammad Amir,Qasim Akram,0,0,0,0,1,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,15,4,Imad Wasim,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,15,5,Imad Wasim,Mohammad Amir,Qasim Akram,0,0,0,2,0,0,0,2,2,,,
1312029,2,Karachi Kings,Islamabad United,15,6,Imad Wasim,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,4,0,4,,,
1312029,2,Karachi Kings,Islamabad United,15,7,Imad Wasim,Mohammad Amir,Qasim Akram,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,16,1,Mohammad Amir,Imad Wasim,Faheem Ashraf,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,16,2,Mohammad Amir,Imad Wasim,Faheem Ashraf,0,0,0,0,1,0,0,1,1,,,
1312029,2,Karachi Kings,Islamabad United,16,3,Mohammad Amir,Imad Wasim,Faheem Ashraf,0,0,0,0,0,0,1,0,1,,,
1312029,2,Karachi Kings,Islamabad United,16,4,Imad Wasim,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,16,5,Imad Wasim,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,2,0,2,,,
1312029,2,Karachi Kings,Islamabad United,16,6,Imad Wasim,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,0,0,0,,,
1312029,2,Karachi Kings,Islamabad United,16,7,Imad Wasim,Mohammad Amir,Faheem Ashraf,0,0,0,0,0,0,6,0,6,,,
1312029,2,Karachi Kings,Islamabad United,17,1,Mohammad Amir,Imad Wasim,Colin Munro,0,0,0,0,0,0,1,0,1,,,
